age,monthly_income,loan_amount,employment_years,monthly_expenses,existing_loans,debt_to_income,loan_to_income,employment_stability,approved
54,161295,458376,13.6,65283,2,40.47428624569888,23.682073219876624,0.2518518518518518,1
44,148669,237655,7.1,13258,0,8.917797254303183,13.321259531801068,0.16136363636363635,1
36,17659,477214,4.0,41629,3,235.73815051814938,225.19867112143004,0.1111111111111111,0
54,101516,470446,6.0,47579,0,46.86847393514323,38.61837871205853,0.1111111111111111,1
46,89567,190148,9.4,32958,3,36.79703462212645,17.69141164342522,0.20434782608695654,1
38,30037,119341,9.8,49465,1,164.6802277191464,33.10944279832651,0.2578947368421053,1
54,141498,81085,15.8,95853,2,67.74159352075648,4.775391407181256,0.2925925925925926,1
23,192810,367715,15.1,25775,2,13.368082568331518,15.892804660892415,0.6565217391304348,1
35,27109,457931,9.4,86575,3,300.0,140.7684409851587,0.26857142857142857,0
61,37010,440452,17.0,104633,0,282.7154823020805,99.17409709087633,0.2786885245901639,0
61,23787,55750,2.7,44207,2,185.84520956825156,19.530976303583188,0.04426229508196722,0
60,154544,426075,5.5,32553,3,21.063904130862408,22.97484858681023,0.09166666666666666,1
27,169455,390912,16.6,119938,1,70.77867280398927,19.223982768286564,0.6148148148148148,1
27,76709,85903,7.9,63632,1,82.9524566869598,9.3321296501497,0.2925925925925926,1
24,49518,253561,19.6,10055,2,20.305747404984047,42.67152012062954,0.8166666666666668,1
28,68909,475309,9.6,98697,0,143.2280253667881,57.48027591944932,0.34285714285714286,1
29,33351,141036,15.9,42873,3,128.55086803993882,35.24032262900663,0.5482758620689655,1
63,199402,137954,8.3,111505,2,55.9196999027091,5.7653216450520395,0.13174603174603175,1
36,30282,477530,8.8,90720,1,299.5839112343967,131.41194989322588,0.24444444444444446,1
50,167850,491441,8.0,76205,0,45.40065534703604,24.39881838943501,0.16,1
54,170336,395158,14.5,88199,3,51.779424196881465,19.33228051224247,0.26851851851851855,1
51,20075,478395,11.2,35318,2,175.93026151930263,198.58655043586552,0.2196078431372549,0
60,194526,167305,18.9,43734,3,22.482341692113135,7.167208153837191,0.315,1
48,43365,468554,5.4,92227,0,212.67612129597603,90.04073945962567,0.1125,1
57,194272,250753,2.5,28522,0,14.681477516059957,10.756096263657827,0.043859649122807015,1
50,26002,82101,8.2,21656,1,83.28590108453196,26.312399046227213,0.16399999999999998,0
59,28947,52775,12.5,25893,0,89.44968390506787,15.192996395711702,0.211864406779661,0
54,109840,161497,17.3,26493,2,24.119628550619083,12.25244294731731,0.32037037037037036,1
58,131219,95619,7.3,13632,3,10.388739435600028,6.072481881434853,0.12586206896551724,1
48,93610,489054,13.2,105872,0,113.09902788163657,43.5364811451768,0.27499999999999997,1
54,67142,302388,7.3,98648,0,146.9244288224956,37.53090464984659,0.13518518518518519,1
25,71307,462755,12.5,71779,2,100.66192659907162,54.080127710696935,0.5,1
43,150565,283346,17.8,48452,3,32.18012154219108,15.6823741684101,0.41395348837209306,1
23,65085,369268,5.0,23266,3,35.74709994622417,47.28022329773886,0.21739130434782608,1
31,49228,115149,8.4,71607,1,145.4599008694239,19.49246363857967,0.2709677419354839,1
26,197947,76616,19.9,26940,1,13.609703607531308,3.2254425006020133,0.7653846153846153,1
31,177727,271767,17.4,34003,3,19.13215212094955,12.742717763761274,0.5612903225806452,1
54,58472,235639,11.5,108408,2,185.40155972089204,33.58288297532722,0.21296296296296297,1
59,64437,218171,10.6,44815,2,69.54855129816721,28.21502656341336,0.17966101694915254,1
34,195488,256903,6.0,40869,1,20.906142576526438,10.9513542178207,0.17647058823529413,1
52,74711,281318,10.6,59297,0,79.36849995315282,31.378467249356408,0.20384615384615384,1
57,152888,373943,17.0,70107,2,45.85513578567317,20.38218608829121,0.2982456140350877,1
45,92175,402365,13.9,92793,0,100.67046379170057,36.376909863484315,0.3088888888888889,1
36,79307,427023,6.2,26682,2,33.64394063575725,44.870251049718185,0.17222222222222222,1
50,61733,337623,4.4,29622,3,47.98406038909497,45.575705052403094,0.08800000000000001,1
29,143202,489388,5.7,40408,1,28.217482996047544,28.478885304208973,0.19655172413793104,1
26,110028,411309,3.8,18837,0,17.12018758861381,31.151843167193803,0.14615384615384613,1
50,157312,105863,2.4,74210,0,47.17376932465419,5.607910818416056,0.048,1
25,107493,223115,8.7,25407,3,23.635957690268203,17.296862741449832,0.348,1
33,140149,394713,2.7,39309,2,28.04800605070318,23.469842810152052,0.08181818181818182,1
23,178834,458624,3.9,81918,0,45.8067257903978,21.37102937174512,0.16956521739130434,1
48,23259,303347,11.2,103190,2,300.0,108.68445189675681,0.2333333333333333,0
52,196211,239052,3.7,28895,3,14.726493417800226,10.152845661048564,0.07115384615384615,1
57,143775,328495,1.7,109087,1,75.87341331942271,19.03987712281922,0.02982456140350877,0
57,29849,185203,6.7,96912,0,300.0,51.705528940109666,0.11754385964912281,0
47,96768,297908,4.8,10370,2,10.716352513227513,25.65483079805996,0.10212765957446808,1
64,121108,356969,10.5,10486,0,8.658387554909668,24.562718124869264,0.1640625,1
48,104709,323493,2.5,33762,2,32.24364667793599,25.745399153845423,0.052083333333333336,1
26,69869,242003,15.2,36613,2,52.40235297485294,28.86389767517306,0.5846153846153845,1
41,141888,356398,18.2,13196,2,9.300293188994138,20.931885242820627,0.44390243902439025,1
32,78095,350369,15.0,117856,3,150.91363083424034,37.38704996051817,0.46875,1
31,132886,324597,10.9,104937,1,78.96768658850444,20.355605556642537,0.35161290322580646,1
61,85910,199886,17.3,110565,0,128.69863810964964,19.389089357079115,0.2836065573770492,0
59,38567,199335,14.1,86349,1,223.89348406668913,43.07114890968963,0.23898305084745763,1
27,50292,127694,0.7,74839,2,148.80895569871947,21.158766139081102,0.025925925925925925,0
29,89813,65735,8.2,51916,2,57.80454945275183,6.099246953855975,0.2827586206896551,1
44,112136,459046,17.1,18572,1,16.5620318185061,34.11378445221279,0.38863636363636367,1
47,66631,360037,7.2,38225,1,57.36819198271075,45.028715362719055,0.15319148936170213,1
64,24885,225745,1.2,55853,0,224.44444444444446,75.59607527961958,0.01875,0
33,81314,439150,15.1,59390,2,73.03785326020119,45.00557509571947,0.4575757575757576,1
47,80087,270534,16.1,42275,1,52.786344849975656,28.150011862099966,0.34255319148936175,1
34,175237,95066,3.6,82379,3,47.01004924759041,4.520829885621567,0.10588235294117647,1
61,110998,281387,11.0,11105,2,10.004684769094938,21.12553079034457,0.18032786885245902,1
39,64812,184445,4.2,69896,2,107.84422637783126,23.715387068238392,0.1076923076923077,1
46,196572,453551,14.5,53209,0,27.068453289379974,19.227517991711267,0.31521739130434784,1
54,73643,466957,5.8,107175,3,145.53318034300614,52.840165845135765,0.10740740740740741,1
61,59900,322836,6.7,52487,0,87.62437395659433,44.913188647746246,0.1098360655737705,0
64,189018,490511,17.0,28051,3,14.840385571744491,21.625409572985994,0.265625,1
33,153923,95541,9.8,104244,0,67.72477147664742,5.172553809372219,0.296969696969697,1
57,31288,215129,13.6,110995,3,300.0,57.298058893718576,0.23859649122807017,1
25,87692,116983,8.3,87400,3,99.66701637549605,11.116844562027703,0.332,1
26,153440,200655,6.3,110300,3,71.88477580813347,10.897582116788321,0.2423076923076923,1
58,100436,203837,12.7,76961,1,76.62690668684536,16.912677393232176,0.2189655172413793,1
29,61403,240359,3.5,70156,2,114.25500382717458,32.620420283482346,0.1206896551724138,1
63,106170,467122,7.8,67175,3,63.27116888009796,36.66462591441399,0.1238095238095238,0
49,24168,432891,4.6,16849,1,69.71615359152598,149.2645233366435,0.09387755102040815,0
52,64879,397247,14.1,111551,1,171.9369903975092,51.024085862400256,0.27115384615384613,1
30,74871,260747,18.9,28976,0,38.701232787060405,29.021806395889822,0.63,1
50,47174,227597,19.9,109794,2,232.74261245601392,40.20523310863329,0.39799999999999996,1
35,152653,219302,9.3,66866,2,43.802611150779875,11.971704890612479,0.26571428571428574,1
61,125155,462736,5.4,57078,0,45.60584874755303,30.81086119878018,0.08852459016393444,1
62,86853,495150,9.1,41113,2,47.33630386975695,47.5084337904275,0.14677419354838708,1
43,79046,337710,17.0,25401,0,32.13445335627356,35.60268704298763,0.3953488372093023,1
32,64678,385337,4.5,22884,1,35.38142799715514,49.64812867847903,0.140625,1
44,41649,473350,19.1,94360,1,226.56006146606163,94.7101571066132,0.43409090909090914,1
22,142795,453561,7.2,47563,3,33.3085892363178,26.469239119016773,0.32727272727272727,1
58,103668,302084,19.7,44414,0,42.84253578732106,24.28296742164088,0.3396551724137931,1
42,160639,171015,16.9,26142,1,16.273756684242308,8.871600296316586,0.40238095238095234,1
47,104906,222257,16.3,81492,1,77.68097153642309,17.655250096912155,0.3468085106382979,1
57,111019,296536,6.7,89464,0,80.58440447130671,22.25865242285855,0.11754385964912281,1
44,93002,274021,0.7,85257,1,91.67222210275048,24.55332501809997,0.015909090909090907,0
22,43803,180956,8.0,86693,2,197.91566787662947,34.42610475690402,0.36363636363636365,0
61,164302,120744,6.4,45135,1,27.470755072975372,6.124088568611459,0.10491803278688525,1
36,163934,345599,1.2,82232,0,50.161650420291096,17.56799484345326,0.03333333333333333,1
42,189427,471234,10.4,37862,2,19.987646956347298,20.73067725297872,0.24761904761904763,1
30,177331,366363,8.4,15190,2,8.56590218292346,17.216532924305394,0.28,1
30,45795,358135,12.9,80199,1,175.12610547002947,65.1699603304582,0.43,1
31,23770,123616,12.6,115366,3,300.0,43.3375403169261,0.4064516129032258,0
47,26093,137438,2.9,14331,2,54.922776223508215,43.89363686301562,0.06170212765957447,1
62,192643,166841,19.6,62186,0,32.280435832083185,7.217192769354021,0.31612903225806455,1
56,146265,190558,4.1,54648,3,37.36232181314737,10.856892170603585,0.0732142857142857,1
46,115311,219934,9.2,38549,3,33.43046196806896,15.894262761864292,0.19999999999999998,1
47,32569,302734,10.0,91782,2,281.80785409438425,77.45964976920794,0.2127659574468085,1
32,26190,108870,16.4,35761,1,136.54448262695686,34.64108438335243,0.5125,0
59,77824,136694,2.4,13262,3,17.041015625,14.637087102521928,0.04067796610169491,1
23,188824,287068,8.9,61259,1,32.442380205906026,12.669116920165516,0.3869565217391305,1
28,178399,356000,12.8,82572,2,46.28501280836776,16.62939067296715,0.4571428571428572,1
39,57070,151407,4.7,63472,0,111.21780269844051,22.108375678990715,0.12051282051282051,1
48,55197,81379,12.7,97858,3,177.28862075837455,12.286144778399793,0.26458333333333334,1
55,17261,376873,18.5,94667,0,300.0,181.94822625185873,0.33636363636363636,0
48,172584,471594,20.0,14677,1,8.504264589996756,22.771230241505585,0.4166666666666667,1
38,152788,286500,1.1,83508,1,54.65612482655706,15.626227190617065,0.028947368421052635,1
64,101795,104353,5.1,90865,0,89.2627339260278,8.542741130048954,0.0796875,0
45,43933,231068,6.6,112568,2,256.22652675665216,43.829619344608076,0.14666666666666667,1
46,150450,326175,8.3,111437,2,74.06912595546693,18.06663343303423,0.18043478260869567,1
28,55583,261144,5.2,119916,3,215.74222334166922,39.15225878416063,0.18571428571428572,1
27,127082,115982,4.5,60617,3,47.69912340063896,7.6054568441373815,0.16666666666666666,1
45,100371,86683,19.1,96029,2,95.67404927718167,7.19688289778256,0.42444444444444446,1
54,175105,164091,18.4,28595,2,16.33020187887268,7.809171639873219,0.34074074074074073,1
50,170072,167797,1.4,97459,0,57.30455336563338,8.221860937328504,0.027999999999999997,1
64,126032,460834,7.1,70148,1,55.65888028437222,30.470700562820024,0.1109375,1
43,57604,56587,8.4,56926,1,98.82299840288869,8.18620813369442,0.19534883720930232,1
47,110074,374934,5.2,85271,3,77.46697676108799,28.384995548449226,0.11063829787234043,1
49,88869,343624,12.8,44457,2,50.02531816493941,32.221959663474706,0.2612244897959184,1
42,20410,279602,13.0,52531,0,257.37873591376774,114.16054221786706,0.30952380952380953,0
28,98375,201599,17.1,83263,3,84.63837357052097,17.07742481999153,0.6107142857142858,1
38,111055,335713,14.9,83300,0,75.00787897888434,25.191196554259903,0.39210526315789473,1
41,152868,323295,11.1,73171,2,47.86547871366146,17.623865033885444,0.2707317073170732,1
62,101716,240246,13.2,55771,2,54.830115222777145,19.68274411105431,0.2129032258064516,1
41,69245,94739,5.8,103135,2,148.94216188894504,11.401424892290658,0.14146341463414633,1
43,58056,82954,12.1,76354,1,131.51784483946534,11.907181571815718,0.2813953488372093,1
49,163781,293935,10.0,47289,2,28.873312533199822,14.95569286628689,0.20408163265306123,1
61,73557,159373,3.1,43892,3,59.670731541525626,18.055498910142248,0.05081967213114754,1
28,32543,478519,5.2,81196,1,249.5037335218019,122.53505618207706,0.18571428571428572,1
22,183490,84700,6.2,105057,0,57.25489127472887,3.8467128090540808,0.2818181818181818,1
53,111038,173728,18.5,48409,3,43.59678668563915,13.038179121862184,0.3490566037735849,1
34,162796,378932,5.0,44470,3,27.31639598024522,19.39707773327764,0.14705882352941177,1
51,18828,121045,6.1,28385,0,150.7595071170597,53.57490616811841,0.1196078431372549,0
44,131656,481058,7.7,33296,1,25.290150088108405,30.44917562941808,0.17500000000000002,1
40,32087,194972,13.4,71716,3,223.50484619939542,50.63629091740165,0.335,1
53,158677,440136,2.8,99152,3,62.48668679140644,23.114881173705072,0.05283018867924528,1
51,46337,392203,19.1,36382,3,78.51608865485466,70.5345260447015,0.37450980392156863,1
50,151554,51881,17.4,86675,1,57.19083626958048,2.8527235616787854,0.348,1
50,80333,476253,11.8,107596,1,133.937485217781,49.404043170303616,0.23600000000000002,1
51,197024,444846,13.6,32419,1,16.454340587948675,18.815220480753613,0.26666666666666666,1
37,151535,332933,0.8,103321,3,68.18292803642723,18.308916531934315,0.021621621621621623,0
61,85448,438227,7.1,91238,2,106.7760509315607,42.73817604468994,0.11639344262295082,0
40,19648,138059,16.0,104753,0,300.0,58.55515404451683,0.4,0
39,145576,264566,2.0,49291,2,33.85928999285597,15.144781191038817,0.05128205128205128,1
22,48623,358295,6.0,22397,1,46.062562984595765,61.40698160678417,0.2727272727272727,1
35,50634,492136,11.9,116415,3,229.91468183434054,80.9956419270319,0.34,1
23,190674,159388,5.5,67888,3,35.604225012324704,6.965990818534952,0.2391304347826087,1
49,129598,248303,18.7,45169,2,34.853161314217814,15.966231474765557,0.38163265306122446,1
51,64334,315406,3.1,72182,2,112.198837317748,40.85527611112838,0.060784313725490195,1
59,83648,379125,16.0,102476,0,122.50860749808723,37.7698809296098,0.2711864406779661,1
25,37054,433095,10.4,52249,3,141.00771846494305,97.40176499163383,0.41600000000000004,1
22,85028,435243,15.1,38341,2,45.092204920731994,42.656830691066475,0.6863636363636364,1
29,37207,131972,6.6,85603,0,230.07229822345258,29.55805807150984,0.2275862068965517,1
50,96554,387629,10.5,56144,1,58.14777223108313,33.45528581588196,0.21,1
60,167458,104722,17.2,71772,2,42.859702134266506,5.211356479435639,0.2866666666666667,1
24,98276,401643,9.6,89360,1,90.92759168057309,34.057399568562005,0.39999999999999997,0
53,67781,231890,7.5,23444,0,34.58786385565276,28.509710194105526,0.14150943396226415,1
31,198852,473148,11.0,55647,1,27.98412889988534,19.828314525375657,0.3548387096774194,1
31,190271,319045,14.5,108843,3,57.20419822253523,13.973271456676706,0.46774193548387094,1
40,76035,167473,9.1,20974,3,27.58466495692773,18.354814668683282,0.22749999999999998,1
55,23210,320741,18.8,48383,1,208.45756139595002,115.15905500502657,0.34181818181818185,0
54,59363,441775,6.3,104826,3,176.58474133719656,62.01604254052749,0.11666666666666667,1
44,93279,376053,9.8,91552,0,98.14856505751563,33.59571822167905,0.22272727272727275,1
49,168504,384535,15.3,107648,3,63.8845368655937,19.017105429742518,0.3122448979591837,1
53,149393,265286,13.9,104049,1,69.64784159900397,14.797993658783657,0.2622641509433962,1
28,96348,451479,17.3,12956,1,13.447087640636028,39.049331589654166,0.6178571428571429,1
50,183455,375437,19.9,18077,1,9.853642582649696,17.05400052692304,0.39799999999999996,1
29,128816,293896,8.8,46490,2,36.09023723761023,19.012648532273424,0.303448275862069,1
22,138053,206877,2.7,113391,1,82.1358463778404,12.487776433688511,0.12272727272727274,0
24,198965,61874,1.1,118642,0,59.6295830925037,2.5914943164208113,0.04583333333333334,1
45,181892,274137,14.7,65612,3,36.07195478635674,12.55951333758494,0.32666666666666666,1
44,81262,398546,17.5,110474,3,135.9479215377421,40.87047656551238,0.3977272727272727,1
29,149832,326223,4.8,46159,2,30.807170697848257,18.14382107960916,0.16551724137931034,1
58,168262,493066,3.6,49710,2,29.543212371183035,24.419556009873492,0.06206896551724138,1
24,82411,384923,1.7,93536,0,113.49941148633071,38.92310088054588,0.07083333333333333,0
54,38377,145408,16.5,23806,1,62.0319462177867,31.574467345892938,0.3055555555555556,1
49,192809,452234,6.6,88345,2,45.819956537298566,19.54585453306986,0.1346938775510204,1
29,53211,170606,8.3,90391,3,169.8727706677191,26.718472997437875,0.28620689655172415,1
55,18744,492716,10.3,117412,2,300.0,219.05498648456393,0.18727272727272729,0
56,39995,170062,16.9,104924,2,262.3427928491061,35.43401258490645,0.30178571428571427,1
53,163049,62100,13.2,16458,1,10.093898153315875,3.1738925108402998,0.2490566037735849,1
45,49542,369165,12.5,45524,2,91.88970974122967,62.09630212748779,0.2777777777777778,1
35,25651,200872,3.9,16853,0,65.70114225566255,65.25801463230803,0.11142857142857143,0
53,114239,440270,10.5,50477,3,44.185435796881976,32.11614830895462,0.19811320754716982,1
64,93931,244472,14.4,42222,1,44.95001650147449,21.688970272504996,0.225,1
37,117112,404590,19.5,28320,3,24.181979643418266,28.78939249037958,0.527027027027027,1
25,31715,341581,4.4,104154,0,300.0,89.75274580902833,0.17600000000000002,1
58,190481,284196,0.7,62243,0,32.67674991206472,12.43326106015823,0.01206896551724138,1
42,170378,257609,2.0,55615,2,32.64212515700384,12.599875962076482,0.047619047619047616,1
35,165158,489891,7.8,27352,2,16.561111178386756,24.71830005207135,0.22285714285714286,1
52,160448,201014,16.5,82833,2,51.62607199840446,10.440246476532376,0.3173076923076923,1
39,76350,333006,0.6,103476,3,135.5284872298625,36.3464309102816,0.015384615384615384,0
28,86425,323813,9.4,13203,0,15.276829621058722,31.222929322148296,0.33571428571428574,1
31,182708,433363,6.9,49267,1,26.964883858397005,19.765737314914144,0.22258064516129034,1
28,101120,234844,1.5,47941,2,47.410007911392405,19.353573312236286,0.05357142857142857,1
54,129889,328060,9.3,92809,3,71.45254794478362,21.04745847095084,0.17222222222222225,1
44,197721,323022,5.5,35368,2,17.887831843860795,13.61438592764552,0.125,1
42,180682,315129,7.4,87186,0,48.25383823513133,14.534236946679801,0.1761904761904762,1
40,156130,254720,14.3,40984,1,26.24991993851278,13.595508016823587,0.35750000000000004,1
40,89637,91235,10.7,51941,0,57.94593750348629,8.481895497023178,0.26749999999999996,1
57,85194,331075,2.9,82918,3,97.32845036035401,32.38442065560172,0.05087719298245614,1
50,91917,142876,19.2,62683,2,68.19521960029157,12.95335284368869,0.384,1
39,79200,50336,12.9,10801,0,13.637626262626263,5.296296296296296,0.33076923076923076,1
23,120848,355077,15.4,116538,3,96.4335363431749,24.48509698133192,0.6695652173913044,0
22,121022,357680,2.0,57965,2,47.89625026854621,24.6291307916467,0.09090909090909091,1
26,192691,119504,1.4,95269,1,49.44133353400003,5.168205399664056,0.05384615384615384,1
41,163226,149214,0.9,19969,0,12.233957825346451,7.61796527513999,0.021951219512195124,1
32,165611,232220,4.2,45969,2,27.75721419470929,11.68501287152826,0.13125,1
63,75058,163936,8.6,92269,2,122.93026725998561,18.201035643546767,0.1365079365079365,0
23,77068,66279,18.7,42449,2,55.07992941298594,7.166722894067577,0.8130434782608695,1
24,114932,249737,9.4,101679,2,88.46883374517105,18.10759115534983,0.39166666666666666,0
44,176445,153751,6.2,35705,0,20.23576751962368,7.261516808826168,0.1409090909090909,1
33,179226,416577,11.5,70303,2,39.225893564549786,19.369260040395925,0.3484848484848485,1
41,152103,121386,2.7,38363,3,25.221724752306002,6.650427670723129,0.06585365853658537,1
26,37785,136124,12.4,40720,0,107.76763265846235,30.021613515063294,0.47692307692307695,1
58,174741,417894,11.6,19972,2,11.429487069434192,19.929209515797666,0.19999999999999998,1
59,109475,389629,15.9,43351,0,39.598995204384565,29.658902336911012,0.26949152542372884,1
51,17282,386199,19.7,46145,3,267.01191991667633,186.2241060062493,0.38627450980392153,0
30,180696,141911,5.4,97948,3,54.205959180059324,6.54464773247148,0.18000000000000002,1
55,194510,410762,10.4,99614,0,51.21279111613799,17.598152622830018,0.1890909090909091,1
56,82534,247742,18.2,98116,2,118.87949208810915,25.014135588565523,0.325,1
43,177777,497244,15.8,66235,2,37.257350500908444,23.308414474313324,0.3674418604651163,1
45,184316,271094,10.0,24855,3,13.484993163914147,12.256758320854765,0.2222222222222222,1
38,89964,426036,18.9,46169,2,51.31941665555111,39.463563203058996,0.4973684210526315,1
31,183509,287723,1.6,56404,3,30.736367153654587,13.06579877099579,0.05161290322580645,1
51,134006,383272,18.7,29569,2,22.065429906123608,23.834256177584088,0.36666666666666664,1
44,65583,461324,1.5,64437,3,98.25259594712044,58.618341135151894,0.03409090909090909,0
53,53392,364639,11.2,58506,1,109.57821396463889,56.91224028568575,0.2113207547169811,1
38,22461,132806,17.9,35738,2,159.11134855972574,49.272813617678054,0.47105263157894733,0
38,115123,405329,5.6,16772,2,14.568765581161019,29.340285318022175,0.14736842105263157,1
35,25516,257605,9.7,100410,2,300.0,84.13185190991274,0.27714285714285714,0
30,163586,280097,6.8,29731,0,18.174538163412517,14.268590629189948,0.22666666666666666,1
61,136251,495725,19.1,20131,2,14.774937431651876,30.319349338108832,0.3131147540983607,1
23,182340,247478,16.6,76324,0,41.858067346714925,11.310281159738219,0.7217391304347827,1
46,182860,220591,14.3,64097,0,35.05249917970032,10.052818185132525,0.31086956521739134,1
60,77493,361793,12.0,91720,3,118.35907759410527,38.9059872074467,0.2,1
30,51027,215596,16.5,106433,0,208.58173124032376,35.20946427054958,0.55,1
43,108547,214957,8.1,12889,0,11.874119045206225,16.50260563012643,0.1883720930232558,1
64,188921,487585,9.2,19569,1,10.358297912884222,21.507446675241678,0.14375,1
25,115127,282204,14.7,97193,2,84.42242045740791,20.42700669695206,0.588,1
47,163930,407546,7.5,85677,0,52.26438113829074,20.71748103865471,0.1595744680851064,1
50,94003,342820,1.7,95192,2,101.26485324936438,30.390874050118967,0.034,0
55,198467,376237,1.9,97154,0,48.95221875677065,15.797630504483534,0.034545454545454546,1
44,54758,490980,2.7,87470,3,159.73921618758902,74.71967566382995,0.06136363636363637,1
58,69312,231871,17.5,118073,1,170.35001154201294,27.87768832717759,0.3017241379310345,1
32,83670,391558,9.7,98822,0,118.10923867574996,38.99824708178957,0.303125,1
27,97279,405239,14.4,17612,2,18.10462689789163,34.71449816164503,0.5333333333333333,1
39,30434,293154,8.2,61644,3,202.54977985148187,80.2704212394033,0.21025641025641023,1
42,193847,122307,5.5,42069,2,21.7021671730798,5.257883794951688,0.13095238095238096,1
63,90769,407576,7.3,91741,3,101.07085018012758,37.418795697503185,0.11587301587301586,0
57,81677,344067,16.0,37331,1,45.705645408132035,35.104435765270516,0.2807017543859649,1
62,98555,429593,12.7,65897,3,66.86317284764853,36.32430284274432,0.20483870967741935,0
59,143379,285998,18.8,23934,2,16.69282112443245,16.622494693551122,0.3186440677966102,1
55,191806,359718,13.8,20095,2,10.476731697652838,15.62855176584674,0.2509090909090909,1
38,116665,486607,11.6,101494,0,86.99609994428492,34.75813940199146,0.30526315789473685,1
58,186675,171757,12.4,112544,3,60.28873710995045,7.667380920494621,0.21379310344827587,1
46,83803,103664,18.9,28706,2,34.25414364640884,10.308302407630594,0.41086956521739126,1
59,185404,379528,15.9,53516,0,28.86453366701905,17.05860355404055,0.26949152542372884,1
33,106703,343171,1.0,113602,1,106.46561015154212,26.80110524852472,0.030303030303030304,0
44,36312,216536,10.9,107008,2,294.6904604538445,49.69339795843431,0.24772727272727274,1
63,190251,346629,13.9,44629,0,23.45795817104772,15.182968814881391,0.22063492063492063,1
43,132961,309438,15.1,56910,2,42.80202465384587,19.394032836696475,0.3511627906976744,1
42,55379,200528,4.7,98540,3,177.93748532837355,30.17509645653888,0.11190476190476191,1
48,32297,347698,17.4,30431,0,94.22237359507075,89.71369889876253,0.3625,1
52,17011,359066,19.1,66733,3,300.0,175.89892814453393,0.36730769230769234,0
27,135234,325553,5.1,50088,1,37.03802298238609,20.061091638690467,0.18888888888888888,1
48,59014,250399,17.7,54135,3,91.73247026129393,35.35870019543385,0.36874999999999997,1
61,157810,272472,2.4,48015,0,30.425828527976677,14.388188327735884,0.039344262295081964,1
55,109333,348783,1.6,110038,2,100.64481903908245,26.584151171192595,0.02909090909090909,0
33,193570,281182,3.0,41385,0,21.379862582011675,12.105095486559557,0.09090909090909091,1
28,26120,331836,1.6,80199,3,300.0,105.86906584992344,0.05714285714285715,0
31,154839,139037,17.0,48677,3,31.4371702219725,7.482880066822097,0.5483870967741935,1
38,37852,259912,1.7,22818,2,60.282151537567366,57.22110676670541,0.04473684210526316,0
47,94239,235272,5.8,98222,1,104.22648797207101,20.804550133172043,0.12340425531914893,1
42,147001,274135,2.5,73001,0,49.660206393153786,15.540427162627013,0.05952380952380952,1
49,106575,238487,6.3,33977,2,31.880835092657755,18.647822347329736,0.12857142857142856,1
23,110040,68074,2.3,59832,2,54.37295528898582,5.155246577002302,0.09999999999999999,1
64,163510,196621,13.5,50931,2,31.14855360528408,10.020844800521884,0.2109375,1
22,194587,342107,3.1,93990,0,48.3023017981674,14.650987304736013,0.1409090909090909,1
57,20744,277434,17.1,88894,0,300.0,111.45150404936368,0.30000000000000004,0
47,188489,282679,16.4,82204,0,43.61209407445527,12.497590487154865,0.3489361702127659,1
50,153141,102265,0.8,55784,1,36.426561142998935,5.564860705711294,0.016,1
42,57359,66061,18.0,116305,2,202.76678463711013,9.597592938045176,0.42857142857142855,1
32,165871,209882,1.1,19921,3,12.00993543175118,10.544439152514103,0.034375,1
61,113746,163502,5.2,44959,3,39.525785522128245,11.978589723301624,0.08524590163934427,1
32,135906,334944,1.1,42328,2,31.14505614174503,20.53772460377025,0.034375,1
57,22597,428336,7.0,18859,3,83.45798114794,157.96197135312948,0.12280701754385964,0
60,62093,306505,10.5,99506,1,160.25316863414557,41.13520579346035,0.175,1
61,183298,157228,16.0,84408,1,46.04960228698622,7.148104907491263,0.26229508196721313,1
56,129650,256548,7.1,94766,0,73.09371384496723,16.489780177400696,0.12678571428571428,1
55,172489,340198,14.3,36708,0,21.281357072045175,16.435734066133687,0.26,1
45,164765,226469,4.2,28847,0,17.50796589081419,11.454141757452534,0.09333333333333334,1
43,135956,63233,15.1,65989,0,48.53702668510401,3.875825021820785,0.3511627906976744,1
26,130598,292277,5.1,102641,0,78.59308718357096,18.64991551682772,0.19615384615384615,1
54,199233,206140,3.3,14922,3,7.489723088042643,8.622232929953036,0.06111111111111111,1
57,148241,377871,4.1,79928,3,53.91760713972518,21.241930370140512,0.0719298245614035,1
41,168124,402754,4.1,62335,0,37.07680045680569,19.963142283869843,0.09999999999999999,1
40,23036,382597,10.5,23541,1,102.19222087167911,138.4054668055797,0.2625,0
56,46778,154135,17.0,29551,3,63.17285903629911,27.458598771502274,0.30357142857142855,1
64,173806,469048,2.1,29381,1,16.904479707259817,22.489058682285616,0.0328125,1
38,169245,420608,14.3,65673,1,38.80350970486573,20.7100160516805,0.3763157894736842,1
64,176475,267314,13.3,111531,2,63.19932001699957,12.622845539972612,0.2078125,0
55,152416,63682,17.5,32948,2,21.6171530547974,3.4818085590314225,0.3181818181818182,1
30,33800,204455,5.3,102264,0,300.0,50.40803747534517,0.17666666666666667,1
47,40372,370304,9.3,69072,1,171.088873476667,76.43581360018494,0.19787234042553192,1
23,76516,274404,18.6,77560,3,101.36442051335668,29.885252757593182,0.8086956521739131,0
30,35538,335810,13.4,92249,2,259.57847937419103,78.74434877220628,0.44666666666666666,1
